comments,label,ChatGLM_predict,label_predict
"斯凯瑞金色童年系列确实不错,已买全4辑.孩子很喜欢,在我强行收起来的那晚还为此哭了一回.画面很丰富,文字相较一般意义上的绘本也多很多,故个人认为适合大宝宝亲子阅读.自家孩子目前刚2岁半.整4辑都留到她再大点拿出来喽.第一辑和第三辑一起到的,给孩子看过,那阵子孩子每天都必看《轱辘轱辘转》，<<忙忙碌碌镇>>,和第三辑全3本.喜欢找金虫子.后来有一天带她去邮局,她说她的书上有的.有时真的不得不佩服孩子们的记忆力!",0,这段话的情感是积极的。作者描述了斯凯瑞金色童年系列的书籍很好，对孩子来说很有吸引力，并且作者认为这些书籍适合大宝宝亲子阅读。作者还描述了孩子在强行收起来的当晚哭了，但之后仍然喜欢这些书籍。最后，作者提到了孩子曾经看过这些书籍，并描述了她的记忆力很好，这暗示了这些书籍对孩子的学习、记忆和兴趣产生了积极的影响。,1
比想象中的轻，，，就华硕变压器一贯来说。。。 驱动似乎没有想象中的难装。。。 总体感觉还好。。。,1,这段文字的情感是积极的。,1
本本刚开始启动时候，风扇声音有点响，到后来就不响了，不知道什么原因,0,情感是积极的。,1
珍爱生命远离蒙牛,0,这段文字的情感是消极的。,0
听筒音量太小，户外看不清屏幕．内存太小．不支持存储卡．,0,"这段文字的情感是消极的。

1. 听筒音量太小：这意味着声音不够响亮，可能会影响使用体验，因此可能会对积极的情感产生负面影响。
2. 户外看不清屏幕：这意味着在户外使用电子设备时，屏幕的亮度和对比度不够高，可能会影响使用体验，因此可能会对积极的情感产生负面影响。
3. 内存太小：这意味着计算机可能没有足够的内存来存储需要的信息，因此可能会对积极的情感产生负面影响。
4. 不支持存储卡：这意味着计算机可能没有足够的存储空间来存储需要的信息，因此可能会对积极的情感产生负面影响。",0
轻便，电池使用时间长，速度也可以，看码率5M以下的h264，720p视频质量尚可。其他功能不错。,1,积极。,1
性价比很高，不经常玩游戏的朋友可以试试，我月份帮同事买了一个联想的，配置基本一致，花了4500。,1,这段话的情感是积极的。,1
环境真好，面向大海，幽静，适合休闲度假，可惜只住了一晚。地点较偏，自驾比较方便。酒店用餐太贵，开车出去吃了。,1,这段话的情感是积极的。,1
外观简洁大方 配置均衡 各种随机软件易用性很强 说明书介绍很清楚,1,积极。,1
开箱即发现USB口一个是坏的，触摸板左键也是坏的，惠普的质量控制体系可以用垃圾来形容。,0,这段话的情感是消极的。,0
他爹的，么在北京捏时候你还买给我喝？太毒了 妈的。太黑暗了。 蒙牛NULL-1我在北京直接不敢喝蒙牛么 虽然乳制品都被它垄断得了。,0,这段话的情感是消极的。,0
u100 plus便宜，外观尚可，电池续航时间较长，支持802.11b/g/n和蓝牙2.0，相对其他品牌同价位配置已经相当不错了。,1,这段话的情感是积极的。,1
"没有大家说得那么好啦.感觉有点太牵强.也不是很容易帮助记忆.我都是学英文得了,也觉得难,更不用说没有学英文得读者了,我想.",0,这段话的情感是消极的。作者提到感觉有些东西没有像大家所说的那么好啦，并且有些难以帮助记忆，这暗示了作者对所学习的东西持怀疑态度。此外，作者提到了自己学习英文困难和读者的问题，这也暗示了作者对于学习感到困难。因此，整个段落的情感是消极的。,0
先买了《不一样的卡梅拉》的前六册给儿子，每天晚上睡觉前都和他躺在被窝儿里读，我们俩都很喜欢。喜欢书上俏皮的图画，喜欢作者丰富的想象力。后来第七册《我要找到朗朗》刚一出，我就赶紧买来和儿子一起分享了。我们热切地期待着《不一样的卡梅拉》的第八册、第九册、第十册.......。因为我们喜欢卡梅拉、皮迪克、卡梅拉多、卡门带给我们的各种各样的、充满想象力的故事。,0,这段话的情感是积极的。,1
1、纯文字的linux系统，安装windows比较费事，要按F2进入BIOS设置，把一个sata的参数改为IDE否则安装程序不能识别硬盘，不能改回来，好像影响也不大；2、驱动安装不智能,0,"这段文字的情感是消极。

1. 这段话提到了安装Windows时需要手动更改一些参数，而这些参数可能对安装过程有一定的影响，但同时也表示“好像影响并不大”，这暗示了这种改变可能并不会导致明显的负面影响，但也可能是麻烦的。

2. 这段话提到了安装驱动时不够智能，需要手动更改一些参数，这暗示了安装过程可能不够自动化和智能化。",0
期待看到蒙牛！ 都是我们以前耳熟能详的品牌有木有！！,1,这段话的情感是积极的。,1
1、大床房其实是一个很小的房；2、新装修的房其实一点都不新，看起来挺旧的。补充点评 2008年5月23日 ： 我入住的是新装修的豪华房,0,这段话的情感是消极的。,0
我的机子现在的状况是收发消息就会常常会死机，然后就是每次死机就会没有信号，需要关机后重启。最烦的的时候要想成功发送消息就要开关机N次！再有，只要打电话就不能查名片夹，这机子的转轴声音也很大，而且有越来越大的趋势,0,"这段话的情感是消极的。

作者描述了自己的机子出现多种问题，包括频繁死机、每次死机都需要重启、无法发送消息、打电话时无法查看名片夹等，这些问题让他感到非常烦恼和困扰。因此，这段话表达了消极的情感，即作者对机子问题的不满和烦恼。",0
此酒店地理位置不错，旁边的太湖广场相对比较热闹，对于爱购物的朋友是个好住处，大院里空气相对较好，不愧为花园酒店，不过房间空间感觉不够，我们住的大床宽度也只有1.5M，总体感觉还是不错。,1,这段话的情感是积极的。,1
质量不好，用了半年不到屏幕烧了，而且容易破，我的朋友也和我一样屏幕破了，而且修修贵的要命，一共要1000多。,0,这段话的情感是消极的。,0
热水器已经安装好了，看着很漂亮，希望能耐用,1,这段文字的情感是积极的。,1
绝对的太医医学，这是一本难得的医学书籍，值得我们老百姓认真去阅读，因为这本书的内容是真实的例子，绝对真实。如果你的亲人也是患有类是的恶疾，请对号入座的认真实践。那样会对你的亲人有最大的帮助。那些还再诽谤攻击刘弘章老师的太医医学的人，是别有用心的。我衷心希望我们中国老百姓真正过上幸福快乐的生活，不过，这得要认真阅读太医医学啊。,1,这段话的情感是积极的。,1
性价比很高啊，3299抢到了，没多久就恢复到原价，很爽。笔记本看来还不错，送货速度也比较快。,1,积极。,1
"垃圾,相当垃圾,1和2好多都是重复的不说,还总是买关子,什么这个的详细内容看第二本的多少页,那个内容看第一本的什么地方.诸如此类的数不胜数.总体感觉就是再变相让你买他的书,手段相当下贱.而且字大行稀........",0,这段话的情感是消极的。作者表达了对这本书的质量的不满和失望，认为它重复内容、买关子、字大行稀等问题，表明作者对这本书的评价不高。,0
他吗的全是缺点,0,这段话的情感是消极的。,0
"非常糟糕的服务态度, 隔音非常差 即使是在高层 夜晚有火车声 第二天搬到远洲国际",0,这段文字的情感是消极。,0
刚买几天就死机好几次，杂牌货就是杂牌货，同胞们千万别买呀,0,这段话的情感是消极的。,0
本书综合性的向我介绍了马利坦的思想。其实不仅是这位新托玛斯主义哲学家的思想，而且是对整个传统和古典思想的继承与发展。就凭这一点，本书值得一读，而且要细读，因为它的综合概括性很强。所以，依本人的拙见，本书可以作为对西方传统哲学思想的“开胃酒”或者是“饭后甜点”来读更为适宜。祝各位爱智者能从阅读中得到真正的享受。,1,这段话的情感是积极的。,1
"叶海花,不是绝色美女,用心用情,认真的活,认真的爱,不管不顾,只为了自己的心,而不是其它的杂物!而云峥给了她一个女孩子能得到的最好的爱情,宽容,尊重,宠爱.没有教育和改造,这是一份书中才有的爱情吧!",1,这段话的情感是积极的。作者描述了叶海花的个性特点，她用心用情，认真的活和爱，只为了自己的心，而不是其它杂物。作者还提到云峥给了叶海花女孩子能得到的最好的爱情，包括宽容、尊重、宠爱。这些描述表明作者对叶海花和云峥之间的爱情持积极态度。,1
